name	hallmark	disease
CHEK2	E2F_TARGETS	Childhood_Teratoma Cerebellar_Ataxia Ataxia_Telangiectasia Neoplasm_Metastasis Early-Stage_Breast_Carcinoma Neuroblastoma precancerous_lesions Papillary_thyroid_carcinoma Malignant_neoplasm_of_urinary_bladder Thrombocythemia,_Essential Malignant_neoplasm_of_endometrium Meningioma,_benign,_no_ICD-O_subtype Alzheimer's_Disease Adenocarcinoma Huntington_Disease bilateral_breast_cancer Pancreatic_carcinoma Mammary_Tumorigenesis Bladder_Neoplasm Prostate_cancer,_familial SVEINSSON_CHORIORETINAL_ATROPHY Li-Fraumeni-Like_Syndrome Colorectal_Cancer Prostate_carcinoma Carcinoma_of_Male_Breast Breast_Cancer,_Familial Solid_Neoplasm Malignant_tumor_of_colon Multiple_malignancy Meningioma Pancreatic_carcinoma_resectable Colon_Carcinoma Cystadenocarcinoma,_Serous ovarian_neoplasm Sporadic_Breast_Carcinoma Hereditary_Breast_and_Ovarian_Cancer_Syndrome Mammary_Neoplasms genetic_hypertension Diabetes_Mellitus,_Non-Insulin-Dependent Malignant_Neoplasms Malignant_neoplasm_of_gastrointestinal_tract Diffuse_Large_B-Cell_Lymphoma Leukemia,_Myelocytic,_Acute Glioma Hereditary_Malignant_Neoplasm Malignant_neoplasm_of_ovary Thyroid_carcinoma Tooth_Attrition Acute_Promyelocytic_Leukemia Malignant_neoplasm_of_breast Prostatic_Neoplasms Malignant_neoplasm_of_thyroid Hypertensive_disease Retinoblastoma Hyperactive_behavior Nasopharyngeal_carcinoma Uterine_Corpus_Cancer Lung_Neoplasms Luminal_A_Breast_Carcinoma Liver_carcinoma Neoplasms melanoma Diffuse_Astrocytoma Pancreatic_intraepithelial_neoplasia Contralateral_breast_cancer Heart_failure Squamous_cell_carcinoma_of_esophagus Rheumatoid_Arthritis Bloom_Syndrome Breast_Carcinoma Triple_Negative_Breast_Neoplasms Malignant_Meningioma Malignant_neoplasm_of_pancreas Stage_III_Breast_Cancer_AJCC_v7 Malignant_lymphoma,_lymphocytic,_intermediate_differentiation,_diffuse Carcinoma,_Lobular Gastrointestinal_Stromal_Tumors Congestive_heart_failure Small_cell_carcinoma_of_lung Sarcoma leukemia Stage_III_Breast_Cancer_AJCC_v6 Cystic_Fibrosis Female_Breast_Carcinoma Endometrial_Carcinoma Malignant_neoplasm_of_lung Neoplasms,_Second_Primary Follicular_thyroid_carcinoma Carcinoma_breast_stage_IV Crohn_Disease Myeloid_Leukemia,_Chronic Thyroid_Gland_Follicular_Adenoma Epithelial_ovarian_cancer Malignant_neoplasm_of_prostate Primary_malignant_neoplasm_of_lung Malignant_neoplasm_of_stomach Liposarcoma,_Dedifferentiated Osteosarcoma_of_bone Squamous_cell_carcinoma_of_the_head_and_neck Kidney_Diseases Glioblastoma Glioblastoma_Multiforme Hodgkin_Disease Colonic_Neoplasms Carcinoma_of_bladder Chronic_Lymphocytic_Leukemia Non-Small_Cell_Lung_Carcinoma Adenoma_of_large_intestine Stomach_Carcinoma Nijmegen_Breakage_Syndrome Follicular_adenoma Squamous_cell_carcinoma Embryonal_Carcinoma Primary_malignant_neoplasm Luminal_B_Breast_Carcinoma Malignant_neoplasm_of_larynx Breast_Cancer,_Familial_Male Carcinoma_of_larynx Lymphoma Low_Tension_Glaucoma Rhabdomyosarcoma Liver_neoplasms Colorectal_Carcinoma Malignant_neoplasm_of_male_breast Acoustic_Neuroma Malignant_neoplasm_of_female_breast Osteosarcoma Tumor_Progression MYELODYSPLASTIC_SYNDROME Cystadenoma Hereditary_Nonpolyposis_Colorectal_Cancer Adenomatous_Polyposis_Coli Ovarian_Carcinoma Lymphoma,_Non-Hodgkin Germ_cell_tumor Neurofibromatosis_1_and_2_(NF1_and_NF2) Ataxia Carcinogenesis Li-Fraumeni_Syndrome Carcinoma_of_lung
TPSAB1	ESTROGEN_RESPONSE_LATE	
CBR3	FATTY_ACID_METABOLISM	Malignant_neoplasm_of_breast Breast_Carcinoma Leukemia,_Myelocytic,_Acute Congestive_heart_failure Cardiomyopathies Keloid Diabetes_Mellitus,_Non-Insulin-Dependent Malignant_Childhood_Neoplasm Neoplasm_Metastasis Mammary_Neoplasms
TNNC2	MYOGENESIS	
PHEX	COMPLEMENT	Hyperactive_behavior Osteomalacia Hypertensive_disease Retinoschisis Arthritis,_Psoriatic Peroxisome_biogenesis_disorders Zellweger_Syndrome RHIZOMELIC_CHONDRODYSPLASIA_PUNCTATA,_TYPE_1 Hypertriglyceridemia Cone-Rod_Dystrophies Phosphate_Diabetes Malignant_Glioma Alcoholic_Intoxication,_Chronic Dentin,_Secondary Rickets Pituitary_dwarfism Deformity_of_bone Osteosarcoma Alcohol_problem Renal_tubular_disorder X-linked_hypogammaglobulinemia Primary_immune_deficiency_disorder Vitamin_D_Deficiency Paraneoplastic_Syndromes Zellweger_Spectrum Familial_Hypophosphatemic_Rickets Diabetes_Mellitus,_Non-Insulin-Dependent Glioma Neurodegenerative_Disorders Metabolic_Bone_Disorder Hypophosphatemic_Rickets,_X-Linked_Recessive Colorectal_Carcinoma Isolated_somatotropin_deficiency Hypophosphatemia Oncogenic_osteomalacia Abnormality_of_the_skeletal_system Osteosarcoma_of_bone Vitamin_D-Resistant_Rickets,_X-Linked Hypophosphatemic_Rickets Hypophosphatemic_Rickets,_X-Linked_Dominant Rickets,_X-Linked_Hypophosphatemic Amnesia,_Transient_Global Adult_Rickets Colitis Epilepsy Renal_tubular_defect
SHMT1	E2F_TARGETS	Malignant_neoplasm_of_lung Visual_disturbance Schizophrenia Ischemic_stroke Hypertensive_disease Ovarian_Carcinoma Alcoholic_Steatohepatitis Adenoma Giant_Cell_Arteritis Malignant_neoplasm_of_ovary Squamous_cell_carcinoma_of_the_head_and_neck Colorectal_Carcinoma Malignant_neoplasm_of_breast Malignant_tumor_of_colon Colorectal_Cancer Adult_Acute_Lymphocytic_Leukemia Acute_lymphocytic_leukemia Adenocarcinoma_of_lung_(disorder) Childhood_Acute_Lymphoblastic_Leukemia Colorectal_cancer_metastatic Liver_carcinoma Folic_Acid_Deficiency Carcinoma_of_lung Squamous_cell_carcinoma_of_esophagus Lymphoma Malignant_neoplasm_of_prostate Colon_Carcinoma Leukemia,_Myelocytic,_Acute Epithelial_ovarian_cancer Prostate_carcinoma Cerebrovascular_accident Lymphoma,_Non-Hodgkin Carcinogenesis Cardiovascular_Diseases Neural_Tube_Defects Primary_malignant_neoplasm_of_lung Breast_Carcinoma Gastric_Cardia_Adenocarcinoma Parkinson_Disease Adenoma_of_large_intestine Rectal_Carcinoma Alopecia
PECR	BILE_ACID_METABOLISM	
TSKU	ESTROGEN_RESPONSE_EARLY	
ATP4A	KRAS_SIGNALING_DN	Sensorineural_Hearing_Loss_(disorder) cervical_cancer Gastro-esophageal_reflux_disease_with_esophagitis Non-ST_Elevated_Myocardial_Infarction Cervix_carcinoma Dementia Gastric_Neuroendocrine_Tumor Amyloidosis Alzheimer's_Disease Neuroendocrine_Tumors Gastric_Adenocarcinoma Malignant_neoplasm_of_stomach Liver_carcinoma Eosinophilia HEMOCHROMATOSIS,_TYPE_1 Pneumonitis Coughing Coronary_Microvascular_Disease Pneumonia Anemia,_Pernicious Eosinophilic_esophagitis CRANIOMETAPHYSEAL_DYSPLASIA,_AUTOSOMAL_DOMINANT Deformity_of_bone Gastroesophageal_reflux_disease Infection_caused_by_Helicobacter_pylori Hypothyroidism Osteosclerosis Recurrent_ulcer AICARDI-GOUTIERES_SYNDROME_1 Stomach_Carcinoma Barrett_Esophagus Hereditary_Diseases Diabetes_Mellitus,_Insulin-Dependent Bleeding_ulcer Familial_(FPAH) Dyspepsia Peptic_Ulcer Arthritis Eosinophilic_disorder
RAC2	APICAL_JUNCTION	Neoplasm_Metastasis Neutrophil_Immunodeficiency_Syndrome CNS_disorder Congestive_heart_failure Infantile_malignant_osteopetrosis Hematological_Disease WHIM_syndrome Qualitative_abnormality_of_granulocyte Rheumatoid_Arthritis Malignant_tumor_of_colon Lymphopenia Liver_carcinoma Autoimmune_Diseases Malignant_neoplasm_of_prostate Dyskinetic_syndrome Prostate_carcinoma Colon_Carcinoma Juvenile_Myelomonocytic_Leukemia Graves_Disease Phagocytic_immunodeficiency Malignant_neoplasm_of_ovary Ovarian_Carcinoma Lymphoma,_Non-Hodgkin Severe_congenital_neutropenia Bacterial_Infections Familial_aplasia_of_the_vermis Tumor_Progression Congenital_neutropenia DiGeorge_Syndrome Pulmonary_Fibrosis Inflammatory_Bowel_Diseases leukemia Trichohepatoenteric_Syndrome Tangier_Disease Lymphoma Irritable_Bowel_Syndrome Immunologic_Deficiency_Syndromes Hypertensive_disease Osteoporosis,_Postmenopausal Ependymoma Leukemia,_Myelocytic,_Acute Myeloid_Leukemia,_Chronic Crohn_Disease Central_nervous_system_leukaemia
MRPL11	OXIDATIVE_PHOSPHORYLATION	Head_and_Neck_Neoplasms
KLK11	ESTROGEN_RESPONSE_LATE	Laryngeal_Squamous_Cell_Carcinoma Primary_malignant_neoplasm_of_lung Adenoma Mesothelioma Epithelial_ovarian_cancer Asthma Psoriasis Carcinoma_of_lung Malignant_neoplasm_of_ovary Malignant_neoplasm_of_breast Breast_Carcinoma Malignant_neoplasm_of_lung Malignant_neoplasm_of_stomach Neoplasm_Metastasis Malignant_Testicular_Germ_Cell_Tumor Malignant_neoplasm_of_testis Malignant_neoplasm_of_prostate Prostate_carcinoma Renal_Cell_Carcinoma Non-Small_Cell_Lung_Carcinoma Stomach_Carcinoma Ovarian_Carcinoma Rhinitis ovarian_neoplasm Secondary_malignant_neoplasm_of_lymph_node Benign_Prostatic_Hyperplasia
TPST2	HYPOXIA	
MCCC2	XENOBIOTIC_METABOLISM	Dental_caries Caries_(morphologic_abnormality) Malignant_neoplasm_of_prostate Peroxisome_Biogenesis_Disorder,_Complementation_Group_7 3-methylcrotonyl_CoA_carboxylase_1_deficiency Prostate_carcinoma Propionic_acidemia
PPP4C	COMPLEMENT	Pancreatic_Ductal_Adenocarcinoma Teratocarcinoma Colorectal_Carcinoma Tumor_Progression Neoplasm_Metastasis Breast_Carcinoma Glioma Endometrial_Stromal_Sarcoma Secondary_malignant_neoplasm_of_lung Malignant_neoplasm_of_breast
RDH16	FATTY_ACID_METABOLISM	Liver_neoplasms Malignant_Glioma Liver_carcinoma
GSTZ1	FATTY_ACID_METABOLISM	Tuberculosis Malignant_neoplasm_of_breast Fatigue Bipolar_Disorder Carcinoma_of_bladder Sporadic_Breast_Carcinoma Neoplasm_Metastasis Bladder_Neoplasm Malignant_neoplasm_of_urinary_bladder Breast_Carcinoma Endometrial_Stromal_Sarcoma
GUK1	DNA_REPAIR	Glioblastoma_Multiforme Secondary_malignant_neoplasm_of_spinal_cord Pituitary_Adenoma Tumor_Progression Neoplasm_Metastasis Adenoma Coronary_heart_disease Pituitary_carcinoma
OGDH	OXIDATIVE_PHOSPHORYLATION	Familial_Alzheimer_Disease_(FAD) Pyruvate_Carboxylase_Deficiency_Disease Alzheimer's_Disease Leigh_Disease nervous_system_disorder Sensorineural_Hearing_Loss_(disorder) Hyperammonemia Parkinson_Disease Primary_biliary_cirrhosis Neoplasms Neurodegenerative_Disorders
MRPL3	ALLOGRAFT_REJECTION	Lymphoma Hypertrophic_Cardiomyopathy Mitochondrial_cardiomyopathy Carcinogenesis Colon_Carcinoma
MRAS	MYOGENESIS	Acute_Coronary_Syndrome Colorectal_Cancer Coronary_Artery_Disease Dyslipidemias Hypercholesterolemia,_Familial Myocardial_Infarction Colorectal_Carcinoma
POLR1C	DNA_REPAIR	Squamous_cell_carcinoma Mandibulofacial_dysostosis,_Treacher_Collins_type,_autosomal_recessive Asphyxia_Neonatorum Leukodystrophy Mandibulofacial_Dysostosis
MFHAS1	HEME_METABOLISM	Secondary_malignant_neoplasm_of_lymph_node Carcinogenesis Malignant_Fibrous_Histiocytoma Solid_Neoplasm Hematologic_Neoplasms B-Cell_Lymphomas
PSMC2	MTORC1_SIGNALING	Alveolar_Soft_Part_Sarcoma Amyloidosis
ABHD6	XENOBIOTIC_METABOLISM	Sarcoma Lupus_Erythematosus,_Systemic Ewings_sarcoma Obesity Metabolic_Syndrome_X Diabetes_Mellitus,_Non-Insulin-Dependent
FARSA	MYC_TARGETS_V2	Myeloid_Leukemia
TXNRD2	REACTIVE_OXIGEN_SPECIES_PATHWAY	Thyroid_Hormone_Resistance_Syndrome Malignant_neoplasm_of_lung Myocardial_Infarction Trichohepatoenteric_Syndrome Thyroid_Neoplasm Obesity Diabetes_Mellitus,_Non-Insulin-Dependent Benign_Prostatic_Hyperplasia Diabetic_Retinopathy Temporomandibular_Joint_Disorders Malignant_neoplasm_of_breast Secondary_malignant_neoplasm_of_lung Neural_hearing_loss Triple_Negative_Breast_Neoplasms Schizophrenia Amyloidosis THYROID_HORMONE_RESISTANCE,_SELECTIVE_PITUITARY Malignant_neoplasm_of_thyroid Mammary_Neoplasms Thyroid_cancer_metastatic THYROID_HORMONE_RESISTANCE,_GENERALIZED,_AUTOSOMAL_DOMINANT Colorectal_Cancer Glucocorticoid_deficiency Thyroid_Diseases Glaucoma,_Primary_Open_Angle Colorectal_Carcinoma Cardiac_defects Cardiomyopathy,_Familial_Idiopathic Primary_malignant_neoplasm_of_lung Carcinogenesis Thyroid_carcinoma Osteosarcoma_of_bone Neoplasm_Metastasis Pain Breast_Carcinoma Follicular_thyroid_carcinoma Malignant_neoplasm_of_prostate Osteosarcoma Non-Small_Cell_Lung_Carcinoma Kashin-Beck_Disease Depressive_Symptoms Hyperthyroidism Prostate_carcinoma Thyroid_Hormone_Resistance,_Generalized,_Autosomal_Recessive Cerebrovascular_accident Cardiomyopathy,_Dilated Carcinoma_of_lung Neoplasms
MOCOS	HEME_METABOLISM	Hypouricemia Xanthinuria,_Type_II
ABCB9	PEROXISOME	Non-Small_Cell_Lung_Carcinoma
RAB40C	P53_PATHWAY	Malignant_neoplasm_of_breast Stomach_Carcinoma Impaired_cognition Carcinogenesis Muscular_Dystrophy,_Duchenne Profound_Mental_Retardation Breast_Carcinoma Multiple_Myeloma Malignant_neoplasm_of_stomach
TAP2	ALLOGRAFT_REJECTION	Bipolar_Disorder Malignant_neoplasm_of_breast Chronic_Lymphocytic_Leukemia Multiple_Sclerosis,_Relapsing-Remitting Bronchiectasis Recurrent_Carcinoma Fanconi_Anemia Burkitt_Lymphoma Behcet_Syndrome Diffuse_Large_B-Cell_Lymphoma Allergic_disposition Reiter_Syndrome Colorectal_Carcinoma Dermatitis,_Atopic Rheumatoid_Arthritis Colorectal_Cancer Sarcoidosis Lymphoma,_Non-Hodgkin Breast_Carcinoma Agnosia_for_Pain Diabetes_Mellitus,_Insulin-Dependent Hodgkin_Disease Schizophrenia Hepatitis_B Lupus_Erythematosus,_Systemic Chronic_lung_disease Familial_multiple_trichoepitheliomata Sjogren's_Syndrome Dengue_Fever Encephalitis,_St._Louis Liver_diseases Idiopathic_bronchiectasis Virus_Diseases Carcinogenesis Alzheimer's_Disease Eclampsia melanoma Bare_Lymphocyte_Syndrome,_Type_I Bare_lymphocyte_syndrome_2 Peripheral_T-Cell_Lymphoma Malignant_tumor_of_cervix Lymphoma,_Follicular Hepatitis,_Chronic FANCONI_ANEMIA,_COMPLEMENTATION_GROUP_A_(disorder) Primary_Sjögren's_syndrome Celiac_Disease Optic_Atrophy,_Hereditary,_Leber Gastric_Adenocarcinoma cervical_cancer Cervix_carcinoma Renal_Cell_Carcinoma Myasthenia_Gravis Esophageal_carcinoma Leber_Congenital_Amaurosis Eczema Multiple_Sclerosis Lymphoproliferative_Disorder_of_the_Skin Hepatitis_C Ankylosing_spondylitis
PRPF31	MYC_TARGETS_V1	Non-Small_Cell_Lung_Carcinoma Autosomal_dominant_retinitis_pigmentosa Malignant_neoplasm_of_large_intestine Malignant_neoplasm_of_pancreas Retinal_Diseases Ovarian_Carcinoma Laryngeal_Squamous_Cell_Carcinoma Breast_Carcinoma Hematologic_Neoplasms Carcinogenesis Retinal_Dystrophies Epithelial_ovarian_cancer Age_related_macular_degeneration Retinitis_Pigmentosa Neoplasm_Metastasis THYROID_CARCINOMA,_SPORADIC_MEDULLARY Solid_Neoplasm Squamous_cell_carcinoma_of_esophagus Malignant_neoplasm_of_ovary Colorectal_Cancer Colorectal_Carcinoma Williams_Syndrome Papillary_thyroid_carcinoma Alzheimer's_Disease Agenesis_of_corpus_callosum Pancreatic_carcinoma Malignant_neoplasm_of_breast Ventricular_Septal_Defects Metastatic_Neoplasm Ductal_Carcinoma_In_Situ_with_Microinvasion Renal_Cell_Carcinoma Secondary_malignant_neoplasm_of_lymph_node Photoreceptor_degeneration Macular_degeneration Retinitis_Pigmentosa_11 Squamous_cell_carcinoma Retinitis_Pigmentosa_7
CDC42	MITOTIC_SPINDLE	Schizophrenia Intellectual_Disability Ovarian_Carcinoma Cervix_carcinoma Malignant_Neoplasms Primary_malignant_neoplasm_of_lung Non-arthropod_borne_lymphocytic_choriomeningitis Hyperactive_behavior Malignant_neoplasm_of_pancreas Alzheimer's_Disease Diarrhea Irritable_Bowel_Syndrome Colorectal_Cancer Colorectal_Carcinoma Ewings_sarcoma Myomatous_neoplasm Mammary_Tumorigenesis Malignant_neoplasm_of_large_intestine Primary_malignant_neoplasm Systemic_Scleroderma Glioblastoma Neurofibromatoses Metastatic_Neoplasm melanoma Childhood_Leukemia Undifferentiated_Neuroblastoma Mammary_Neoplasms Wiskott-Aldrich_Syndrome Adenocarcinoma_of_colon Esophageal_carcinoma Clostridium;_difficile_(disorder) Squamous_cell_carcinoma_of_esophagus Parkinson_Disease Renal_Cell_Carcinoma Uterine_Cervical_Neoplasm ovarian_neoplasm Arteriosclerosis Cerebral_Infarction Werner_Syndrome Endometriosis_of_ovary Adams_Oliver_syndrome Carcinogenesis Secondary_malignant_neoplasm_of_lymph_node Atherosclerosis Liver_carcinoma Pancreatic_Ductal_Adenocarcinoma Tumor_Progression Neutropenia,_Severe_Congenital,_X-Linked Malignant_neoplasm_of_stomach Malignant_neoplasm_of_breast HIV_Infections Adenocarcinoma_of_large_intestine Infection_caused_by_Helicobacter_pylori Neurofibromatosis_1 Cyst Myeloid_Leukemia,_Chronic leukemia Pneumonia Pick_Disease_of_the_Brain Christ-Siemens-Touraine_syndrome lipoprotein_disorder Influenza Neoplasm_Metastasis Glioma Prostate_carcinoma Malignant_neoplasm_of_ovary Malignant_tumor_of_colon Microvillus_inclusion_disease Rhinitis Epithelial_ovarian_cancer Nasopharyngeal_carcinoma Neuroblastoma Disseminated_Malignant_Neoplasm Pancreatic_carcinoma Carcinoma_breast_stage_IV Neurodegenerative_Disorders Hydrocephalus Breast_Carcinoma Kidney_Diseases Esophageal_Neoplasms Cryptosporidiosis Aarskog_syndrome Cardiovascular_Diseases Non-Small_Cell_Lung_Carcinoma Pneumocystis_jiroveci_pneumonia Colon_Carcinoma Cervical_intraepithelial_neoplasia_grade_1 Adenocarcinoma_of_pancreas Carcinoma_of_lung B-Cell_Lymphomas Hepatitis_C Malignant_tumor_of_cervix Diabetic_Nephropathy Intestinal_Neoplasms Squamous_cell_carcinoma_of_skin Angle_Closure_Glaucoma Pheochromocytoma Secondary_malignant_neoplasm_of_lung Primary_angle-closure_glaucoma Refractory_anemias Neutropenia anxiety_acute Hypertrophic_disorder_of_skin,_unspecified Dengue_Fever Malignant_neoplasm_of_esophagus Mental_Retardation Tangier_Disease ECTODERMAL_DYSPLASIA_10B,_HYPOHIDROTIC/HAIR/TOOTH_TYPE,_AUTOSOMAL_RECESSIVE Leukopenia Stomach_Carcinoma ECTODERMAL_DYSPLASIA_11B,_HYPOHIDROTIC/HAIR/TOOTH_TYPE,_AUTOSOMAL_RECESSIVE cervical_cancer MRSA_-_Methicillin_resistant_Staphylococcus_aureus_infection Shigella_Infections Rheumatoid_Arthritis Hypocholesterolemia Trichohepatoenteric_Syndrome Endometriosis Neuropathy Malignancy Malignant_neoplasm_of_prostate Squamous_cell_carcinoma_of_the_head_and_neck Neoplasms Secondary_Neoplasm Charcot-Marie-Tooth_Disease Vesicular_Stomatitis Rhabdomyosarcoma Constipation Malignant_neoplasm_of_lung Central_neuroblastoma Colorectal_Neoplasms ESTROGEN_RESISTANCE Lymphocytic_Choriomeningitis Astrocytoma
MYL1	MYOGENESIS	Rhabdomyosarcoma Hypertrophic_Cardiomyopathy
NAA11	SPERMATOGENESIS	Liver_carcinoma
CSNK1E	WNT_BETA_CATENIN_SIGNALING	Patent_ductus_arteriosus Nonorganic_psychosis Heroin_Dependence Malignant_neoplasm_of_esophagus Central_neuroblastoma Neuroblastoma TDP-43_Proteinopathies Malignant_neoplasm_of_breast Psychotic_Disorders Malignant_neoplasm_of_prostate Prostate_carcinoma Breast_Carcinoma Sleep_disturbances Delayed_Sleep_Phase_Syndrome Colorectal_Cancer Sleep_Disorders Colorectal_Carcinoma Methamphetamine_dependence Bipolar_Disorder Mammary_Neoplasms Schizophrenia
CETN2	DNA_REPAIR	Meningioma Hydrocephalus Pituitary_Neoplasms Retinoblastoma XERODERMA_PIGMENTOSUM,_COMPLEMENTATION_GROUP_C Malnutrition Carcinoma_breast_stage_IV Dysosmia Meningioma,_benign,_no_ICD-O_subtype Cacosmia Ciliopathies Astrocytoma
KLC1	MITOTIC_SPINDLE	Age-related_cataract Central_neuroblastoma Parkinson_Disease Neuroblastoma AIDS_related_complex Amyloidosis Alzheimer's_Disease Multiple_Sclerosis Cataract
POLR2G	DNA_REPAIR	Kidney_Neoplasm Psoriasis Actinic_keratosis Precancerous_Conditions precancerous_lesions
DHPS	XENOBIOTIC_METABOLISM	Malaria Diabetes Malignant_neoplasm_of_stomach Meningococcal_Infections Diabetes_Mellitus,_Insulin-Dependent Drug_usage Stomach_Carcinoma Lung_diseases Solid_Neoplasm Bronchitis,_Chronic Glioblastoma Pneumocystis_jiroveci_pneumonia Acquired_Immunodeficiency_Syndrome HIV_Infections Parasitemia Acute_malaria Crohn_Disease Pneumonia Bronchiolitis Diabetes_Mellitus
PSMB3	MYC_TARGETS_V1	
RPLP0	MYC_TARGETS_V1	Breast_Carcinoma Asthma Colorectal_Carcinoma Inflammatory_Bowel_Diseases leukemia Colorectal_Cancer Secondary_malignant_neoplasm_of_liver Colon_Carcinoma Malignant_neoplasm_of_breast Liver_carcinoma Non-Small_Cell_Lung_Carcinoma
ERCC8	DNA_REPAIR	Malignant_neoplasm_of_stomach Chronic_myeloproliferative_disorder MYELODYSPLASTIC_SYNDROME Infection_caused_by_Helicobacter_pylori leukemia Cockayne_Syndrome,_Type_I Gastritis,_Atrophic CRANIOSYNOSTOSIS,_TYPE_2 Cockayne_Syndrome,_Type_II Cockayne_Syndrome Neoplasm_Metastasis Parasitemia Herpes_Simplex_Infections Malaria Myeloproliferative_disease Premature_aging_syndrome Stomach_Carcinoma UV-Sensitive_Syndrome
RPE	GLYCOLYSIS	Glycogen_storage_disease_type_II Cytomegalovirus_Infections Atrophoderma_maculatum Drusen Choroideremia Hypopigmentation_disorder Macular_dystrophy Vitelliform_Macular_Dystrophy Cone_dysfunction_syndrome Cavitation Adenomatous_Polyps STARGARDT_DISEASE_1_(disorder) USHER_SYNDROME,_TYPE_IB_(disorder) Stargardt_disease_3 Hereditary_macular_dystrophy Retinoblastoma Iron_Overload Adenomatous_Polyposis_Coli Retinal_Diseases Chorioretinal_atrophy Fundus_coloboma ALBINOIDISM,_OCULOCUTANEOUS,_AUTOSOMAL_DOMINANT LATE-ONSET_RETINAL_DEGENERATION_(disorder) SVEINSSON_CHORIORETINAL_ATROPHY Geographic_Atrophy FUNDUS_DYSTROPHY,_PSEUDOINFLAMMATORY,_OF_SORSBY Amaurosis_congenita_of_Leber,_type_1 Macular_degeneration Uveitis Central_areolar_choroidal_sclerosis Age_related_macular_degeneration Proliferative_vitreoretinopathy
COL7A1	EPITHELIAL_MESENCHYMAL_TRANSITION	Epidermolysis_Bullosa_Dystrophica Juvenile_Myoclonic_Epilepsy Dominant_dystrophic_epidermolysis_bullosa,_albopapular_type_(disorder) Epidermolysis_Bullosa_Pruriginosa Vesicular_Stomatitis Carcinogenesis Cockayne-Touraine_Disease Teratoma Skin_Diseases,_Bullous Dermatologic_disorders Poikiloderma_of_Kindler Junctional_Epidermolysis_Bullosa Transient_bullous_dermolysis_of_the_newborn Skin_Diseases,_Genetic Squamous_cell_carcinoma Multiple_Chronic_Conditions Bulla Late-onset_muscular_dystrophy Aplasia_Cutis_Congenita Localized_recessive_dystrophic_epidermolysis_bullosa melanoma Epidermolysis_bullosa,_pretibial Dystrophia_unguium Epidermolysis_Bullosa Squamous_cell_carcinoma_of_skin Malignant_neoplasm_of_skin Larsen_syndrome Hallopeau-Siemens_Disease Generalized_dystrophic_epidermolysis_bullosa Squamous_cell_carcinoma_of_esophagus Larsen_syndrome,_dominant_type
ZNRD1	DNA_REPAIR	Gastritis Esophageal_Neoplasms Adenocarcinoma Hemophilia,_NOS Liver_carcinoma Stomach_Carcinoma AIDS_(Disease) Carcinogenesis Hepatitis_B Tumor_Angiogenesis HIV_Infections Acquired_Immunodeficiency_Syndrome Stomach_Diseases Malignant_neoplasm_of_esophagus Esophageal_carcinoma Malignant_neoplasm_of_stomach Hepatocarcinogenesis Hemophilia_A
TRIB2	KRAS_SIGNALING_UP	MYELODYSPLASTIC_SYNDROME melanoma Leukemia,_Myelocytic,_Acute Malignant_neoplasm_of_prostate leukemia Vascular_Diseases Prostatic_Neoplasms Non-Small_Cell_Lung_Carcinoma Myeloid_Leukemia Carcinogenesis Liver_and_Intrahepatic_Biliary_Tract_Carcinoma Uveitis Prostate_carcinoma Lung_Neoplasms Adenocarcinoma Liver_neoplasms Metastatic_melanoma Narcolepsy Malignant_neoplasm_of_liver Myeloid_Leukemia,_Chronic Cataplexy Malignant_neoplasm_of_lung Inflammatory_Bowel_Diseases Leukemogenesis Chronic_Lymphocytic_Leukemia
POLR2C	DNA_REPAIR	Carcinogenesis Psoriasis_vulgaris Liver_carcinoma
PBK	G2M_CHECKPOINT	Carcinogenesis Multiple_Myeloma Colorectal_Carcinoma Malignant_tumor_of_colon Carcinoma_of_lung Herpes_Simplex_Infections Lymphoma Prostate_carcinoma Malignant_neoplasm_of_lung Primary_malignant_neoplasm Carcinoma_of_bladder Malignant_neoplasm_of_prostate Primary_malignant_neoplasm_of_lung Neoplasm_Metastasis leukemia Heart_failure Virus_Diseases Malignant_neoplasm_of_large_intestine Transitional_cell_carcinoma_of_bladder Leukemia,_T-Cell Secondary_malignant_neoplasm_of_lung Metastatic_Neoplasm Bladder_Neoplasm melanoma Dermatitis vascular_ischemia Colorectal_Cancer Embryonal_Carcinoma Glioblastoma Plasmacytoma Leukemia,_Myelocytic,_Acute Anaplastic_thyroid_carcinoma Inflammatory_dermatosis Peutz-Jeghers_Syndrome Medullary_carcinoma_of_thyroid Neoplasms Cholangiocarcinoma Colon_Carcinoma Glioma Malignant_Neoplasms Burkitt_Lymphoma Congestive_heart_failure Malignant_neoplasm_of_breast Ewings_sarcoma Neoplastic_Syndromes,_Hereditary Malignant_neoplasm_of_urinary_bladder LEBER_CONGENITAL_AMAUROSIS,_TYPE_II_(disorder) Liver_carcinoma B-Cell_Lymphomas Malignant_lymphoma,_lymphocytic,_intermediate_differentiation,_diffuse Breast_Carcinoma Glioblastoma_Multiforme Schizophrenia Tuberculosis Adenocarcinoma_of_lung_(disorder) Myotonic_Dystrophy Tumor_Progression
