name	hallmark	disease
HSPA1L	SPERMATOGENESIS	Complete_atrioventricular_block Graft-vs-Host_Disease Unipolar_Depression Lymphoma Severe_Sepsis Hepatitis_B,_Chronic Carcinoma_of_lung Uveitis Schizophrenia High_altitude_pulmonary_edema Paranoid_Schizophrenia Sarcoid_uveitis Liver_carcinoma Spondylarthropathies Acute_GVH_disease Cataract Breast_Carcinoma Tuberculosis Malignant_neoplasm_of_lung Sarcoidosis Essential_Hypertension Tumor_Progression Lymphoma,_Non-Hodgkin Major_Depressive_Disorder Asthma Cerebrovascular_accident Hepatitis,_Chronic Hepatitis,_Drug-Induced Undifferentiated_spondyloarthropathy Ankylosing_spondylitis Major_depression,_single_episode Parkinson_Disease Liver_Failure Lupus_Erythematosus,_Systemic Childhood_Acute_Lymphoblastic_Leukemia Primary_malignant_neoplasm_of_lung
IL1RL2	KRAS_SIGNALING_UP	Skin_Abnormalities Colitis Psoriasis Autoinflammatory_disease Primary_Sjögren's_syndrome Pneumonia_and_influenza
ROS1	INFLAMMATORY_RESPONSE	Lung_Neoplasms Adenosquamous_carcinoma Obesity Non-small_cell_lung_cancer_metastatic melanoma Advanced_lung_cancer Diabetes Bile_duct_carcinoma Carcinoma_of_lung Ataxia_Telangiectasia Malignant_neoplasm_of_mouth Fibrosarcoma Hyperinsulinism Alzheimer's_Disease Coronary_Artery_Disease Glomerulosclerosis_(disorder) Asthma Coronary_Arteriosclerosis Restenosis Autoinflammatory_disorder Malignant_neoplasm_of_breast Philadelphia_chromosome-positive_acute_lymphoblastic_leukemia Malignant_neoplasm_of_liver Adult_Glioblastoma Malignant_neoplasm_of_prostate Acute_Promyelocytic_Leukemia Septicemia Carcinoma,_Giant_Cell Leukemia,_Myelocytic,_Acute Myocardial_Infarction Multiple_Myeloma Adenocarcinoma_of_lung,_stage_IV Malignant_mesothelioma Gastric_Adenocarcinoma Hepatitis_C Mitochondrial_cardiomyopathy Primary_malignant_neoplasm Prostate_carcinoma Liver_neoplasms Malignant_Glioma Malnutrition Hypercholesterolemia Non-small_cell_lung_cancer_recurrent Small_cell_carcinoma_of_lung Atrial_Fibrillation Conventional_(Clear_Cell)_Renal_Cell_Carcinoma Neoplasm_Metastasis Carpal_Tunnel_Syndrome Non-Small_Cell_Lung_Carcinoma Hamartoma_Syndrome,_Multiple Parkinson_Disease Metastatic_Neoplasm Diabetic_Nephropathy Malignant_tumor_of_colon Vascular_Diseases Congenital_contractural_arachnodactyly Coronary_heart_disease Blast_Phase Uveal_melanoma Stomach_Carcinoma Myeloid_Leukemia,_Chronic Huntington_Disease Glioma Lip_and_Oral_Cavity_Carcinoma Polycystic_Ovary_Syndrome Leukemia,_Myelomonocytic,_Chronic Sepsis Malignant_neoplasm_of_lung Malignant_Squamous_Cell_Neoplasm Endothelial_dysfunction Monocytic_leukemia Donohue_Syndrome Mitochondrial_Respiratory_Chain_Deficiencies cervical_cancer Degenerative_polyarthritis Epithelioid_hemangioendothelioma Extrahepatic_Cholangiocarcinoma Impaired_cognition Malignant_Head_and_Neck_Neoplasm Cervix_carcinoma Malignant_neoplasm_of_pancreas Soft_Tissue_Neoplasms Infection_caused_by_Helicobacter_pylori Arteriosclerosis Keloid Hepatocarcinogenesis Precancerous_Conditions B-Cell_Lymphomas leukemia Oncogene_Addiction Liver_carcinoma Aortic_Valve_Insufficiency Childhood_Glioblastoma Subarachnoid_Hemorrhage Chagas_Disease Intrahepatic_Cholangiocarcinoma Folic_Acid_Deficiency Dwarfism Renal_Insufficiency Dermatitis,_Atopic Hereditary_Leiomyomatosis_and_Renal_Cell_Cancer Cerebral_Infarction Gallbladder_Carcinoma Ovarian_Carcinoma Breast_Carcinoma Mastitis-metritis-agalactia_syndrome Carcinogenesis Iron_Overload Cerebral_Ischemia Primary_Lesion Amyloidosis Central_neuroblastoma Progeria Inflammatory_Myofibroblastic_Tumor Congenital_chromosomal_disease Atherosclerosis Chronic_Lymphocytic_Leukemia Primary_malignant_neoplasm_of_lung Neuroblastoma Liver_and_Intrahepatic_Biliary_Tract_Carcinoma Cholangiocarcinoma Adenocarcinoma_of_prostate M5b_Acute_differentiated_monocytic_leukemia Colitis Glioblastoma_Multiforme Adenocarcinoma Hypertensive_disease Malignant_neoplasm_of_stomach Granulomatous_Disease,_Chronic,_X-Linked Atypical_meningioma Epithelial_ovarian_cancer Experimental_Organism_Basal_Cell_Carcinoma Invasive_carcinoma_of_breast Squamous_cell_carcinoma Recurrent_tumor Non-small_cell_lung_cancer_stage_I Infectious_disease_of_lung Eczema Idiopathic_Pulmonary_Fibrosis Adult_Cholangiocarcinoma Prostatic_Neoplasms Colorectal_Carcinoma Astrocytoma Malignant_Neoplasms Colorectal_Cancer Glioblastoma Cardiovascular_Diseases Epithelioid_hemangioendothelioma,_malignant Tumor_necrosis_factor_receptor_associated_periodic_syndrome_[TRAPS] Malignant_neoplasm_of_ovary Adenocarcinoma_of_lung_(disorder) Pancreatic_carcinoma Malignant_tumor_of_cervix Pneumonia Pneumonitis Colon_Carcinoma CNS_disorder Neoplasms Diabetes_Mellitus,_Non-Insulin-Dependent Diabetes_Mellitus Seizures
PTGIR	INFLAMMATORY_RESPONSE	Arteriosclerosis leukemia Patent_ductus_arteriosus Cardiovascular_Diseases Idiopathic_pulmonary_arterial_hypertension Coughing Pulmonary_arterial_hypertension Congenital_heart_disease Vascular_Diseases Asthma Atherosclerosis Deep_Vein_Thrombosis Breast_Carcinoma Malignant_neoplasm_of_breast
HAS1	HYPOXIA	Chronic_Lymphocytic_Leukemia Recurrent_tumor Neoplasm_Metastasis melanoma ovarian_neoplasm Hepatitis Arthritis Tumor_Progression Malignant_neoplasm_of_urinary_bladder Hepatitis_A Epithelial_ovarian_cancer Monoclonal_Gammapathies Malignant_tumor_of_colon Degenerative_polyarthritis Colon_Carcinoma Glioma Monoclonal_Gammopathy_of_Undetermined_Significance Carcinoma_of_bladder Multiple_Myeloma Malignant_neoplasm_of_breast Rheumatoid_Arthritis Malignant_Mesothelioma_of_Peritoneum Breast_Carcinoma Epithelioma Bladder_Neoplasm Waldenstrom_Macroglobulinemia Malignant_transformation Carcinogenesis Ovarian_Carcinoma
BCL2L13	ADIPOGENESIS	Liver_neoplasms Neoplasm_Metastasis Liver_carcinoma Hematologic_Neoplasms Glioblastoma Childhood_Acute_Lymphoblastic_Leukemia
LITAF	TNFA_SIGNALING_VIA_NFKB	Hereditary_Motor_and_Sensory_Neuropathy_Type_I Bladder_Neoplasm Mitochondrial_Myopathies Non-alcoholic_Fatty_Liver_Disease leukemia Breast_Carcinoma Hypercholesterolemia,_Familial Inherited_neuropathies Peripheral_demyelinating_neuropathy Recurrent_urinary_tract_infection B-Cell_Lymphomas Coronary_heart_disease Charcot-Marie-Tooth_disease,_Type_1C Glucocorticoid-remediable_aldosteronism Hereditary_liability_to_pressure_palsies Hypertensive_disease Paget_Disease_Extramammary Sensory_neuropathy Colorectal_Cancer Neuropathy Charcot-Marie-Tooth_Disease,_Type_Ia_(disorder) Coronary_Artery_Disease Carcinoma_of_bladder Hypertriglyceridemic_Waist Charcot-Marie-Tooth_Disease Acute_leukemia Diabetes_Mellitus Dementia Peripheral_Neuropathy Urinary_tract_infection Malignant_lymphoma,_lymphocytic,_intermediate_differentiation,_diffuse Malignant_neoplasm_of_ovary Myelofibrosis Carcinogenesis Sensory_polyneuropathy Major_depression,_single_episode
NPHP1	SPERMATOGENESIS	Familial_aplasia_of_the_vermis Intellectual_Disability Kidney_Diseases Alzheimer's_Disease Focal_glomerulosclerosis Mental_Retardation Renal_dysplasia_and_retinal_aplasia_(disorder) Polyendocrinopathies,_Autoimmune Meckel_syndrome_type_1 Bardet-Biedl_Syndrome NEPHRONOPHTHISIS_2 Neurologic_Symptoms Hydrocephalus,_Normal_Pressure Cystic_Kidney_Diseases Nephronophthisis,_familial_juvenile Nephronophthisis_-_medullary_cystic_disease Kidney_Failure,_Chronic Kidney_Failure Nephronophthisis Ciliopathies Apraxia,_oculomotor,_Cogan_type Age_related_macular_degeneration Congenital_Abnormality Chronic_kidney_disease_stage_5 Oculomotor_apraxia
ESYT1	ADIPOGENESIS	Malignant_neoplasm_of_female_breast Non-Small_Cell_Lung_Carcinoma Female_Breast_Carcinoma
ABCC4	ANDROGEN_RESPONSE	Endometriosis Pain T-Cell_Lymphoma Pancolitis Left_sided_colitis Cirrhosis Liver_neoplasms Neuroblastoma Childhood_Acute_Lymphoblastic_Leukemia Fatigue Adenocarcinoma_of_rectum Liver_carcinoma Pancreatic_carcinoma Metastasis_from_malignant_tumor_of_prostate Leukemia,_Myelocytic,_Acute Rectal_Carcinoma Platelet_Storage_Pool_Deficiency Precursor_Cell_Lymphoblastic_Leukemia_Lymphoma Oculocerebrorenal_Syndrome Idiopathic_pulmonary_arterial_hypertension Hypertensive_disease Small_cell_carcinoma_of_lung Glaucoma,_Primary_Open_Angle Solid_Neoplasm hiv-infection/aids Secretory_diarrhea Ulcerative_Colitis Liver_diseases Glioblastoma_Multiforme leukemia Plaque,_Amyloid Non-Small_Cell_Lung_Carcinoma Metastatic_Prostate_Carcinoma Colorectal_Carcinoma Stomach_Carcinoma Malignant_neoplasm_of_prostate Asthma De_Toni-Debre-Fanconi_Syndrome Adenocarcinoma_of_pancreas Drug-Induced_Liver_Disease Cervix_carcinoma Primary_malignant_neoplasm_of_lung Alzheimer's_Disease Malignant_neoplasm_of_lung Mesothelioma Progressive_intrahepatic_cholestasis_(disorder) Carcinoma_of_lung Malignant_neoplasm_of_breast Tumor_Progression Gastrointestinal_mucositis Prostate_carcinoma Colorectal_Cancer Liver_Cirrhosis Vascular_Diseases Heart_Failure,_Right-Sided Cholestasis Mucocutaneous_Lymph_Node_Syndrome Adenocarcinoma_of_colon Primary_biliary_cirrhosis Central_neuroblastoma Biliary_cirrhosis Senile_Plaques Malignant_neoplasm_of_pancreas Acute_lymphocytic_leukemia Glioblastoma Fanconi_Anemia cervical_cancer HIV_Infections Squamous_cell_carcinoma_of_esophagus Malignant_neoplasm_of_stomach Breast_Carcinoma Fanconi_Syndrome
TMEM140	INTERFERON_ALPHA_RESPONSE	Virus_Diseases
WDR90	E2F_TARGETS	
CALCRL	INFLAMMATORY_RESPONSE	Epithelial_ovarian_cancer Coronary_Artery_Disease Hydrops_Fetalis Chronic_acquired_lymphedema early_pregnancy Pancreatic_carcinoma Glioblastoma Essential_Hypertension Acute_angle-closure_glaucoma Degenerative_polyarthritis Malignant_neoplasm_of_pancreas Adenocarcinoma_of_pancreas Hypertensive_disease Pheochromocytoma Choriocarcinoma Diabetic_Nephropathy Rheumatoid_Arthritis Obesity
EIF2AK3	UNFOLDED_PROTEIN_RESPONSE	Sarcoma Abnormal_bone_formation Frontotemporal_dementia Neonatal_diabetes_mellitus Pseudohyperkalemia_Cardiff Carcinoma_of_lung Glioma Flavivirus_Infections Primary_malignant_neoplasm_of_lung Carcinogenesis Kidney_Diseases Wolcott-Rallison_syndrome Progressive_supranuclear_palsy Colon_Carcinoma Virus_Diseases Diabetes_Mellitus Alzheimer's_Disease Dengue_Fever Neurodegenerative_Disorders Influenza Pick_Disease_of_the_Brain Noninfiltrating_Intraductal_Carcinoma Romano-Ward_Syndrome Familial_Alzheimer_Disease_(FAD) Secondary_Neoplasm Hypoglycemia DIABETES_MELLITUS,_PERMANENT_NEONATAL Steatohepatitis Diabetes Memory_dysfunction Osteosarcoma_of_bone Malignant_tumor_of_colon Diabetes_in_children Neoplasm_Metastasis Osteosarcoma Triple_Negative_Breast_Neoplasms Breast_Carcinoma Diabetes_Mellitus,_Insulin-Dependent Tauopathies Cystic_Fibrosis Malignant_neoplasm_of_lung Fatty_Liver
ENTPD7	KRAS_SIGNALING_DN	
HDDC2	MYC_TARGETS_V1	Hepatitis_C
MVK	CHOLESTEROL_HOMEOSTASIS	Mental_Retardation Dysmorphic_features Anemia_of_inadequate_production Intellectual_Disability Ataxia Arthralgia Hepatitis_B Liver_carcinoma Septicemia Behcet_Syndrome Porokeratosis,_Disseminated_Superficial_Actinic Hyperimmunoglobulinemia_D Autoinflammatory_disorder Liver_neoplasms Mevalonic_Aciduria Periodic_fever TNF_receptor-associated_periodic_fever_syndrome_(TRAPS) Periodic_Fever_Syndrome Tumor_Necrosis_Factor_Receptor_1-Associated_Periodic_Syndrome Autoinflammatory_Syndrome Cerebellar_Ataxia Deficiency_of_mevalonate_kinase Pyogenic_Arthritis,_Pyoderma_Gangrenosum_and_Acne Porokeratosis_of_Mibelli Inborn_Errors_of_Metabolism Retinitis_Pigmentosa Familial_Mediterranean_Fever Hyperactive_behavior
TSKU	ESTROGEN_RESPONSE_EARLY	
WNT6	WNT_BETA_CATENIN_SIGNALING	Malignant_neoplasm_of_urinary_bladder Carcinoma_of_bladder Malignant_neoplasm_of_stomach Malignant_neoplasm_of_breast Stomach_Carcinoma Bladder_Neoplasm Breast_Carcinoma
BRMS1L	E2F_TARGETS	Secondary_malignant_neoplasm_of_lung melanoma Solid_Neoplasm Liver_carcinoma Non-Small_Cell_Lung_Carcinoma Ovarian_Carcinoma Neoplasm_Metastasis Malignant_neoplasm_of_ovary Mammary_Neoplasms Malignant_Neoplasms Secondary_Neoplasm Carcinogenesis Breast_Carcinoma Malignant_neoplasm_of_breast
NET1	MITOTIC_SPINDLE	Neoplasms Gastric_Adenocarcinoma Malignant_Neoplasms Stomach_Carcinoma Dentinogenesis_Imperfecta Neoplasm_Metastasis High_Grade_Cervical_Intraepithelial_Neoplasia Cervical_Squamous_Cell_Carcinoma Brain_Neoplasms Carcinoma_breast_stage_IV Adenocarcinoma Attention_deficit_hyperactivity_disorder Breast_Carcinoma Malignant_neoplasm_of_esophagus Malignant_neoplasm_of_breast Cervical_Intraepithelial_Neoplasia Malignant_neoplasm_of_gastrointestinal_tract Dentin_Dysplasia Malignant_neoplasm_of_stomach Primary_malignant_neoplasm Barrett_Esophagus Liver_carcinoma
LHPP	GLYCOLYSIS	Unipolar_Depression Major_Depressive_Disorder
FOXO1	PANCREAS_BETA_CELLS	ovarian_neoplasm Spinal_Muscular_Atrophy Disseminated_Malignant_Neoplasm Ovarian_Failure,_Premature Lymphoma,_Non-Hodgkin Ovarian_Carcinoma Lupus_Erythematosus Virus_Diseases Pancreatic_Neoplasm Stage_IV_Bladder_Cancer_AJCC_v6 Keratoconus Brain_Neoplasms Fibromatosis,_Aggressive Hyperinsulinism Atrial_Premature_Complexes Adenocarcinoma_of_lung_(disorder) Carcinoma_of_lung Angiomyofibroblastoma Adult_Rhabdomyosarcoma Lupus_Erythematosus,_Discoid Hyperglycemia Tongue_Carcinoma Endometrial_adenocarcinoma Uveomeningoencephalitic_Syndrome Impaired_glucose_tolerance Diabetes Stomach_Carcinoma Diphtheria Nonalcoholic_Steatohepatitis Coronary_heart_disease Arteriosclerosis Acute_anterior_uveitis Huntington_Disease Hepatitis_C Childhood_Soft_Tissue_Sarcoma Cardiovascular_Diseases Atherosclerosis Lupus_Erythematosus,_Systemic Childhood_Rhabdomyosarcoma Acute_intermittent_porphyria Lupus_Vulgaris Neurodegenerative_Disorders Autoimmune_Diseases Rhabdomyosarcoma granulosa_cell_tumor Seminoma Liver_carcinoma Obesity Dyslipidemias Secondary_malignant_neoplasm_of_bone Osteoporosis Malignant_neoplasm_of_pancreas Solid_Neoplasm Malignant_Childhood_Neoplasm Childhood_Osteosarcoma Rheumatoid_Arthritis Behcet_Syndrome Endometrial_Endometrioid_Adenocarcinoma Conventional_(Clear_Cell)_Renal_Cell_Carcinoma Malignant_neoplasm_of_stomach Metabolic_Diseases Malignant_neoplasm_of_lung Arthritis Mammary_Neoplasms Leukemia,_Myelocytic,_Acute Alzheimer's_Disease T-CELL_IMMUNODEFICIENCY,_RECURRENT_INFECTIONS,_AND_AUTOIMMUNITY_WITH_OR_WITHOUT_CARDIAC_MALFORMATIONS Osteosarcoma_of_bone Childhood_Alveolar_Rhabdomyosarcoma Malignant_tumor_of_cervix Non-Small_Cell_Lung_Carcinoma B-Cell_Lymphomas Retinoblastoma Malignant_neoplasm_of_breast Hypertensive_disease Uterine_Corpus_Cancer Leukemogenesis Aortic_Valve_Insufficiency Endometrioma Diffuse_Large_B-Cell_Lymphoma Glioma Myeloid_Leukemia,_Chronic Nasopharyngeal_carcinoma Metabolic_Syndrome_X Premature_Obstetric_Labor PACHYONYCHIA_CONGENITA_3 Myocardial_Ischemia cervical_cancer Adenomatous_Polyposis_Coli Peripheral_Arterial_Diseases Central_neuroblastoma Ki-1+_Anaplastic_Large_Cell_Lymphoma Thyroid_Neoplasm Parkinson_Disease Prostate_carcinoma Myomatous_neoplasm Carcinoma_of_bladder Endothelial_dysfunction Salivary_Gland_Pleomorphic_Adenoma Malignant_neoplasm_of_endometrium Lymphoma Endometriosis Hypertriglyceridemia Cervix_carcinoma Diabetic_Nephropathy Ewings_sarcoma Primary_biliary_cirrhosis Diabetes_Mellitus Cardiomyopathy,_Familial_Idiopathic Metastatic_Neoplasm Pancreatic_carcinoma Embryonal_Rhabdomyosarcoma Pancreatic_Ductal_Adenocarcinoma Secondary_malignant_neoplasm_of_lung Neuroblastoma Anaplasia Premature_Menopause Steatohepatitis Malignant_neoplasm_of_tongue Adenocarcinoma_of_colon Embryonal_Carcinoma Mammary_Tumorigenesis Fibroid_Tumor Lymphoma,_Follicular Endometrial_Carcinoma Immunologic_Deficiency_Syndromes Chronic_Obstructive_Airway_Disease Congenital_Abnormality Epstein-Barr_Virus_Infections Childhood_Solid_Neoplasm Malignant_lymphoma,_lymphocytic,_intermediate_differentiation,_diffuse Oestrogen_deficiency Malignant_neoplasm_of_mouth Skeletal_Muscle_Neoplasm Staphylococcus_aureus_infection Neoplasms Renal_Cell_Carcinoma melanoma Diabetes_Mellitus,_Non-Insulin-Dependent Hepatitis_C,_Chronic Overnutrition Epithelial_ovarian_cancer Malignant_tumor_of_colon Tuberculosis Myocardial_Infarction Hodgkin_Disease Uterine_Fibroids Amyloidosis Osteosarcoma Breast_Carcinoma Cholangiocarcinoma Primary_sclerosing_cholangitis Sarcopenia Malignant_neoplasm_of_urinary_bladder ECTRODACTYLY,_ECTODERMAL_DYSPLASIA,_AND_CLEFT_LIP/PALATE_SYNDROME_1 SVEINSSON_CHORIORETINAL_ATROPHY Gastrointestinal_Carcinoid_Tumor Colon_Carcinoma Inflammatory_Bowel_Diseases Bladder_Neoplasm Carcinogenesis Sarcoma Alveolar_rhabdomyosarcoma Liver_neoplasms Neoplasm_Metastasis Malignant_neoplasm_of_prostate Primary_malignant_neoplasm_of_lung Malignant_neoplasm_of_ovary Polycystic_Ovary_Syndrome Lip_and_Oral_Cavity_Carcinoma Classical_Hodgkin's_Lymphoma Ankylosing_spondylitis Myofibroblastoma Fatty_Liver Glioblastoma Mucosa-Associated_Lymphoid_Tissue_Lymphoma
MGAT1	UV_RESPONSE_UP	Neuralgia Neurobehavioral_Manifestations Schizophrenia Psychotic_symptom Secondary_malignant_neoplasm_of_lung Nonorganic_psychosis Breast_Carcinoma Methamphetamine_dependence Psychotic_Disorders Malignant_neoplasm_of_breast Malignant_neoplasm_of_prostate Epilepsy,_Temporal_Lobe CNS_disorder Epilepsy Obesity Multiple_Sclerosis Impaired_cognition Seizures Deficiency_of_vitamin_D3 Prostate_carcinoma
POLD4	DNA_REPAIR	leukemia Peripheral_Neuropathy Gasping_for_breath Small_cell_carcinoma_of_lung Infectious_Otitis_Media Primary_malignant_neoplasm_of_lung Otitis_Media Carcinoma_of_lung Malaria Malignant_neoplasm_of_lung Lymphoma,_Non-Hodgkin Retinal_Diseases Cystic_Fibrosis Leukemia,_Myelocytic,_Acute Adult_T-Cell_Lymphoma/Leukemia
